productName,price,link,image
Aromafier Portable Compact Oil Diffuser,$10.00,https://www.spaorder.com/aromafier-portable-compact-oil-diffuser/,http://res.cloudinary.com/fleuroils/image/upload/v1474518242/Diffuser/Aromafier.jpg
Aromamist Ultrasonic Oil Diffuser,$39.00,https://www.spaorder.com/aromamist-ultrasonic-oil-diffuser/,http://res.cloudinary.com/fleuroils/image/upload/v1474518242/Diffuser/Aromamist.jpg
